Age,Female,Male,Total,OpenInterval,Year
96,0.451807,0.442211,0.448211,False,1955
97,0.383838,0.474164,0.416035,False,1955
98,0.326087,0.414894,0.356115,False,1955
99,0.419214,0.275229,0.372781,False,1955
100,0.58209,0.555556,0.574468,False,1955
101,0.307692,1.555556,0.628571,False,1955
102,0.285714,1.5,0.48,False,1955
103,0.8,3.0,1.058824,False,1955
104,0.0,,0.0,False,1955
105,,,,False,1955
106,0.0,,0.0,False,1955
107,0.0,,0.0,False,1955
108,,,,False,1955
109,,,,False,1955
110,,,,True,1955
0,0.015637,0.019452,0.017606,False,1956
1,0.001205,0.00157,0.001393,False,1956
2,0.001012,0.001211,0.001114,False,1956
3,0.000456,0.001021,0.000747,False,1956
4,0.000635,0.000672,0.000654,False,1956
5,0.00045,0.0006,0.000527,False,1956
6,0.000392,0.000723,0.000562,False,1956
7,0.000389,0.000871,0.000635,False,1956
8,0.000198,0.000551,0.000379,False,1956
9,0.000288,0.000426,0.000359,False,1956
10,0.000252,0.000344,0.0003,False,1956
11,0.000237,0.000373,0.000307,False,1956
12,0.00031,0.000466,0.00039,False,1956
13,0.000227,0.000418,0.000325,False,1956
14,0.000389,0.000392,0.00039,False,1956
15,0.000285,0.000844,0.00057,False,1956
16,0.000601,0.000953,0.00078,False,1956
17,0.000413,0.001204,0.000814,False,1956
18,0.000677,0.001142,0.000913,False,1956
19,0.000437,0.001131,0.000787,False,1956
20,0.000537,0.001226,0.000883,False,1956
21,0.000475,0.001154,0.000816,False,1956
22,0.000573,0.001042,0.000808,False,1956
23,0.000444,0.001276,0.000862,False,1956
24,0.000452,0.001146,0.0008,False,1956
25,0.000677,0.001196,0.000937,False,1956
26,0.000507,0.000965,0.000736,False,1956
27,0.000604,0.001264,0.000935,False,1956
28,0.000579,0.001272,0.000927,False,1956
29,0.000666,0.001559,0.001116,False,1956
30,0.000548,0.001598,0.001077,False,1956
31,0.000809,0.001439,0.001127,False,1956
32,0.000942,0.001908,0.001429,False,1956
33,0.001124,0.001554,0.001341,False,1956
34,0.001192,0.001473,0.001334,False,1956
35,0.001271,0.001677,0.001476,False,1956
36,0.001062,0.001439,0.001253,False,1956
37,0.001204,0.00169,0.001449,False,1956
38,0.001228,0.002203,0.00172,False,1956
39,0.001715,0.002284,0.002003,False,1956
40,0.001451,0.002302,0.00188,False,1956
41,0.001468,0.002361,0.001917,False,1956
42,0.002322,0.002792,0.002559,False,1956
43,0.001919,0.002636,0.002281,False,1956
44,0.002361,0.003589,0.002982,False,1956
45,0.002684,0.003521,0.003108,False,1956
46,0.002846,0.004163,0.003511,False,1956
47,0.00264,0.003992,0.003318,False,1956
48,0.003292,0.004478,0.003886,False,1956
49,0.003755,0.004749,0.004252,False,1956
50,0.003987,0.005209,0.004593,False,1956
51,0.003919,0.006296,0.005094,False,1956
52,0.005138,0.007097,0.006106,False,1956
53,0.004648,0.007642,0.006122,False,1956
54,0.005747,0.008324,0.007016,False,1956
55,0.005693,0.009734,0.007677,False,1956
56,0.007114,0.010552,0.008791,False,1956
57,0.007006,0.010958,0.00893,False,1956
58,0.008289,0.012281,0.010232,False,1956
59,0.008988,0.013236,0.011053,False,1956
60,0.009648,0.015019,0.012241,False,1956
61,0.011882,0.016461,0.014073,False,1956
62,0.011315,0.01906,0.015005,False,1956
63,0.01462,0.020906,0.017609,False,1956
64,0.015234,0.022647,0.018738,False,1956
65,0.017541,0.023088,0.020146,False,1956
66,0.02022,0.025415,0.022644,False,1956
67,0.022506,0.030827,0.026395,False,1956
68,0.025752,0.033996,0.02961,False,1956
69,0.02716,0.03513,0.030883,False,1956
70,0.032152,0.038559,0.035148,False,1956
71,0.034643,0.045007,0.039481,False,1956
72,0.041406,0.049015,0.044931,False,1956
73,0.045423,0.051759,0.048343,False,1956
74,0.050263,0.062969,0.056145,False,1956
75,0.057069,0.069549,0.062824,False,1956
76,0.063304,0.072825,0.067683,False,1956
77,0.070738,0.080195,0.075067,False,1956
78,0.07911,0.08896,0.083634,False,1956
79,0.086754,0.096036,0.091054,False,1956
80,0.101072,0.116357,0.108111,False,1956
81,0.107429,0.127469,0.116545,False,1956
82,0.12038,0.132301,0.125764,False,1956
83,0.143302,0.153846,0.148046,False,1956
84,0.153474,0.16994,0.160849,False,1956
85,0.164034,0.194454,0.177546,False,1956
86,0.175506,0.208026,0.189756,False,1956
87,0.20162,0.209911,0.205153,False,1956
88,0.224428,0.267662,0.242296,False,1956
89,0.235602,0.240588,0.23764,False,1956
90,0.262808,0.300898,0.278187,False,1956
91,0.288786,0.301917,0.293916,False,1956
92,0.308186,0.340699,0.320845,False,1956
93,0.341327,0.314904,0.331047,False,1956
94,0.333845,0.364217,0.345241,False,1956
95,0.353361,0.41419,0.376652,False,1956
96,0.435028,0.454006,0.442396,False,1956
97,0.448855,0.670487,0.525896,False,1956
98,0.528967,0.674157,0.573913,False,1956
99,0.451327,0.285714,0.392045,False,1956
100,0.278146,0.716418,0.412844,False,1956
101,0.326087,0.24,0.307692,False,1956
102,0.436364,0.6,0.461538,False,1956
103,0.5,1.5,0.642857,False,1956
104,2.0,,2.0,False,1956
105,,,,False,1956
106,,,,False,1956
107,3.0,,3.0,False,1956
108,,,,False,1956
109,,,,False,1956
110,,,,True,1956
0,0.015765,0.01994,0.017914,False,1957
1,0.001092,0.001737,0.001425,False,1957
2,0.000789,0.000989,0.000892,False,1957
3,0.000583,0.000971,0.000783,False,1957
4,0.000493,0.000895,0.0007,False,1957
5,0.000384,0.000617,0.000504,False,1957
6,0.00043,0.000528,0.000481,False,1957
7,0.000427,0.000756,0.000596,False,1957
8,0.000355,0.000805,0.000585,False,1957
9,0.000264,0.000519,0.000395,False,1957
10,0.000288,0.000502,0.000397,False,1957
11,0.00041,0.000524,0.000468,False,1957
12,0.000236,0.000478,0.00036,False,1957
13,0.000195,0.000543,0.000373,False,1957
14,0.000419,0.000619,0.000521,False,1957
15,0.000408,0.000596,0.000504,False,1957
16,0.000438,0.000927,0.000687,False,1957
17,0.000256,0.00095,0.000609,False,1957
18,0.000667,0.001176,0.000925,False,1957
19,0.000447,0.001222,0.000839,False,1957
20,0.000364,0.001418,0.000894,False,1957
21,0.000463,0.000936,0.000701,False,1957
22,0.000731,0.00116,0.000947,False,1957
23,0.000498,0.001196,0.000849,False,1957
24,0.000536,0.001033,0.000786,False,1957
25,0.000293,0.001583,0.000942,False,1957
26,0.00061,0.001167,0.00089,False,1957
27,0.00077,0.000981,0.000876,False,1957
28,0.000733,0.001172,0.000954,False,1957
29,0.000642,0.001393,0.00102,False,1957
30,0.000852,0.001596,0.001227,False,1957
31,0.000608,0.001516,0.001066,False,1957
32,0.000888,0.001456,0.001174,False,1957
33,0.000961,0.001698,0.001333,False,1957
34,0.00099,0.001422,0.001208,False,1957
35,0.001156,0.001892,0.001527,False,1957
36,0.000983,0.001478,0.001233,False,1957
37,0.000977,0.001741,0.001363,False,1957
38,0.001204,0.001967,0.001589,False,1957
39,0.0016,0.002089,0.001847,False,1957
40,0.001774,0.002097,0.001937,False,1957
41,0.001569,0.002381,0.001978,False,1957
42,0.001902,0.002327,0.002116,False,1957
43,0.002139,0.002723,0.002434,False,1957
44,0.002254,0.003473,0.00287,False,1957
45,0.002254,0.00349,0.002879,False,1957
46,0.002503,0.003913,0.003217,False,1957
47,0.002963,0.003867,0.00342,False,1957
48,0.003664,0.004373,0.00402,False,1957
49,0.00372,0.005159,0.00444,False,1957
50,0.003922,0.006328,0.005123,False,1957
51,0.0042,0.006045,0.005115,False,1957
52,0.004703,0.006873,0.005775,False,1957
53,0.005474,0.007398,0.006424,False,1957
54,0.005133,0.008855,0.006963,False,1957
55,0.006353,0.008435,0.007376,False,1957
56,0.00714,0.010482,0.008777,False,1957
57,0.007546,0.01097,0.009214,False,1957
58,0.008648,0.012368,0.010455,False,1957
59,0.008784,0.015413,0.012005,False,1957
60,0.010324,0.015201,0.012689,False,1957
61,0.01128,0.017877,0.014456,False,1957
62,0.012984,0.018659,0.015692,False,1957
63,0.014536,0.021575,0.017879,False,1957
64,0.01623,0.024046,0.019931,False,1957
65,0.016861,0.025499,0.020929,False,1957
66,0.019994,0.027837,0.023665,False,1957
67,0.022774,0.029497,0.025901,False,1957
68,0.023814,0.034347,0.028717,False,1957
69,0.029289,0.035394,0.032133,False,1957
70,0.032415,0.039285,0.035612,False,1957
71,0.038881,0.043586,0.041072,False,1957
72,0.038384,0.051246,0.044362,False,1957
73,0.044067,0.053269,0.048306,False,1957
74,0.051722,0.060263,0.05564,False,1957
75,0.059481,0.067329,0.063094,False,1957
76,0.066813,0.073699,0.069976,False,1957
77,0.074341,0.087523,0.080378,False,1957
78,0.076476,0.093499,0.084214,False,1957
79,0.086555,0.102275,0.093723,False,1957
80,0.105068,0.1158,0.11001,False,1957
81,0.11946,0.125947,0.122423,False,1957
82,0.12331,0.141601,0.131562,False,1957
83,0.134808,0.146226,0.139925,False,1957
84,0.144677,0.177285,0.159182,False,1957
85,0.174146,0.199586,0.185374,False,1957
86,0.190465,0.216192,0.201735,False,1957
87,0.212558,0.242075,0.225333,False,1957
88,0.235043,0.24371,0.238672,False,1957
89,0.265664,0.311241,0.284184,False,1957
90,0.264196,0.267414,0.265493,False,1957
91,0.2864,0.321799,0.300434,False,1957
92,0.35331,0.373444,0.36109,False,1957
93,0.374528,0.342449,0.362069,False,1957
94,0.369264,0.426606,0.391537,False,1957
95,0.375419,0.495522,0.418605,False,1957
96,0.47561,0.485549,0.479348,False,1957
97,0.548726,0.462651,0.515712,False,1957
98,0.544118,0.461538,0.517413,False,1957
99,0.610619,0.75,0.654545,False,1957
100,0.57931,0.333333,0.497696,False,1957
101,0.618557,1.166667,0.766917,False,1957
102,0.679245,1.0,0.738462,False,1957
103,0.727273,0.0,0.666667,False,1957
104,1.333333,0.0,1.0,False,1957
105,,,,False,1957
106,,,,False,1957
107,,,,False,1957
108,,,,False,1957
109,,,,False,1957
110,,,,True,1957
0,0.013501,0.018281,0.015955,False,1958
1,0.001458,0.00132,0.001387,False,1958
2,0.000604,0.001004,0.00081,False,1958
3,0.000748,0.000932,0.000843,False,1958
4,0.000388,0.000842,0.000622,False,1958
5,0.000398,0.000822,0.000616,False,1958
6,0.000307,0.000761,0.000541,False,1958
7,0.000262,0.000405,0.000335,False,1958
8,0.000267,0.000336,0.000302,False,1958
9,0.000371,0.000451,0.000412,False,1958
10,0.000214,0.000456,0.000338,False,1958
11,0.000335,0.000365,0.00035,False,1958
12,0.00041,0.000448,0.00043,False,1958
13,0.000236,0.000358,0.000299,False,1958
14,0.00039,0.000419,0.000405,False,1958
15,0.000331,0.000585,0.000461,False,1958
16,0.000581,0.001023,0.000806,False,1958
17,0.000392,0.001113,0.000759,False,1958
18,0.000445,0.000904,0.000678,False,1958
19,0.000405,0.0014,0.000908,False,1958
20,0.000332,0.000892,0.000614,False,1958
21,0.000497,0.001136,0.000819,False,1958
22,0.000392,0.001039,0.000719,False,1958
23,0.00047,0.00106,0.000768,False,1958
24,0.000378,0.001119,0.000751,False,1958
25,0.000535,0.00096,0.000749,False,1958
26,0.000675,0.001222,0.000951,False,1958
27,0.000566,0.001034,0.000801,False,1958
28,0.000616,0.001109,0.000864,False,1958
29,0.000625,0.001255,0.000942,False,1958
30,0.000556,0.001287,0.000924,False,1958
31,0.000665,0.001411,0.001041,False,1958
32,0.000951,0.001036,0.000994,False,1958
33,0.000848,0.001358,0.001105,False,1958
34,0.000883,0.001547,0.001218,False,1958
35,0.001066,0.001328,0.001198,False,1958
36,0.001084,0.001893,0.001491,False,1958
37,0.001288,0.001579,0.001435,False,1958
38,0.001629,0.001825,0.001728,False,1958
39,0.001386,0.002361,0.001879,False,1958
40,0.00164,0.001785,0.001713,False,1958
41,0.001929,0.002271,0.002102,False,1958
42,0.001802,0.002518,0.002163,False,1958
43,0.002036,0.002742,0.002391,False,1958
44,0.002347,0.002948,0.00265,False,1958
45,0.002276,0.0029,0.002591,False,1958
46,0.003018,0.003264,0.003142,False,1958
47,0.002845,0.003321,0.003086,False,1958
48,0.00349,0.004501,0.004,False,1958
49,0.003749,0.004575,0.004163,False,1958
50,0.003997,0.005394,0.004695,False,1958
51,0.004462,0.005598,0.005029,False,1958
52,0.004892,0.006567,0.005721,False,1958
53,0.005112,0.00696,0.006024,False,1958
54,0.004724,0.007214,0.005953,False,1958
55,0.005898,0.008263,0.007059,False,1958
56,0.007013,0.009421,0.008195,False,1958
57,0.006904,0.011825,0.00931,False,1958
58,0.007897,0.011241,0.009522,False,1958
59,0.009139,0.012518,0.010777,False,1958
60,0.009609,0.015584,0.012504,False,1958
61,0.011673,0.016244,0.013883,False,1958
62,0.011692,0.01733,0.014399,False,1958
63,0.013309,0.020264,0.016616,False,1958
64,0.015175,0.021523,0.018178,False,1958
65,0.015859,0.023334,0.019385,False,1958
66,0.018174,0.027074,0.022348,False,1958
67,0.022091,0.029778,0.025674,False,1958
68,0.02577,0.032524,0.028899,False,1958
69,0.025863,0.037311,0.031168,False,1958
70,0.031288,0.041115,0.035843,False,1958
71,0.032821,0.042053,0.037103,False,1958
72,0.03647,0.049255,0.042394,False,1958
73,0.043914,0.051445,0.047394,False,1958
74,0.050639,0.058098,0.054059,False,1958
75,0.05396,0.065962,0.059437,False,1958
76,0.061024,0.072319,0.066198,False,1958
77,0.070933,0.080806,0.075443,False,1958
78,0.078502,0.088032,0.082836,False,1958
79,0.086102,0.095263,0.090238,False,1958
80,0.105095,0.107627,0.106245,False,1958
81,0.106071,0.123782,0.114192,False,1958
82,0.123607,0.144166,0.132922,False,1958
83,0.132305,0.142441,0.136836,False,1958
84,0.150862,0.161131,0.155424,False,1958
85,0.163347,0.173747,0.16793,False,1958
86,0.184489,0.208196,0.194858,False,1958
87,0.199581,0.245018,0.219183,False,1958
88,0.226002,0.248626,0.235627,False,1958
89,0.229533,0.251075,0.238472,False,1958
90,0.268218,0.292659,0.278034,False,1958
91,0.271369,0.341741,0.298948,False,1958
92,0.306958,0.32908,0.315492,False,1958
93,0.315634,0.402074,0.348593,False,1958
94,0.379828,0.418193,0.394297,False,1958
95,0.383117,0.464119,0.412872,False,1958
96,0.440649,0.410175,0.43,False,1958
97,0.494935,0.458333,0.480855,False,1958
98,0.510309,0.362264,0.45023,False,1958
99,0.512821,0.615385,0.547009,False,1958
100,0.595041,0.6,0.596685,False,1958
101,0.525,0.307692,0.453782,False,1958
102,0.612245,0.315789,0.529412,False,1958
103,0.642857,0.0,0.486486,False,1958
104,0.3,3.0,0.545455,False,1958
105,0.0,,0.0,False,1958
106,,,,False,1958
107,,,,False,1958
108,,,,False,1958
109,,,,False,1958
110,,,,True,1958
0,0.013865,0.019415,0.016728,False,1959
1,0.001117,0.001376,0.00125,False,1959
2,0.000797,0.000991,0.000897,False,1959
3,0.000487,0.000914,0.000707,False,1959
4,0.000374,0.000708,0.000546,False,1959
5,0.000563,0.000659,0.000612,False,1959
6,0.000322,0.000608,0.000469,False,1959
7,0.000211,0.000544,0.000382,False,1959
8,0.000318,0.000528,0.000426,False,1959
9,0.000284,0.00052,0.000406,False,1959
10,0.000287,0.000499,0.000395,False,1959
11,0.000231,0.000314,0.000273,False,1959
12,0.000208,0.000395,0.000304,False,1959
13,0.000252,0.000419,0.000337,False,1959
14,0.000142,0.000418,0.000283,False,1959
15,0.000423,0.000729,0.00058,False,1959
16,0.000383,0.000885,0.000639,False,1959
17,0.000386,0.000929,0.000662,False,1959
18,0.000476,0.001235,0.000862,False,1959
19,0.000253,0.001066,0.000665,False,1959
20,0.000319,0.001085,0.000706,False,1959
21,0.000441,0.001212,0.00083,False,1959
22,0.00052,0.001309,0.000918,False,1959
23,0.000599,0.001329,0.000968,False,1959
24,0.00047,0.001311,0.000895,False,1959
25,0.000568,0.000909,0.000739,False,1959
26,0.000698,0.001053,0.000877,False,1959
27,0.000563,0.001291,0.000929,False,1959
28,0.000566,0.000993,0.000781,False,1959
29,0.000616,0.001523,0.001072,False,1959
30,0.000711,0.001129,0.000921,False,1959
31,0.000706,0.001457,0.001084,False,1959
32,0.000707,0.001454,0.001083,False,1959
33,0.000709,0.001197,0.000955,False,1959
34,0.000769,0.001477,0.001126,False,1959
35,0.000864,0.001794,0.001333,False,1959
36,0.001161,0.001611,0.001388,False,1959
37,0.001388,0.001369,0.001378,False,1959
38,0.001323,0.001681,0.001504,False,1959
39,0.001339,0.001812,0.001578,False,1959
40,0.001628,0.001932,0.001782,False,1959
41,0.001642,0.002,0.001823,False,1959
42,0.001855,0.002371,0.002115,False,1959
43,0.002155,0.00239,0.002273,False,1959
44,0.002455,0.002823,0.00264,False,1959
45,0.002071,0.003398,0.002739,False,1959
46,0.002448,0.003765,0.003113,False,1959
47,0.002469,0.00371,0.003096,False,1959
48,0.00304,0.004362,0.003709,False,1959
49,0.003352,0.0052,0.004284,False,1959
50,0.004005,0.005136,0.004571,False,1959
51,0.003802,0.005383,0.004591,False,1959
52,0.004304,0.006359,0.005329,False,1959
53,0.004515,0.007181,0.005834,False,1959
54,0.005401,0.007513,0.006442,False,1959
55,0.005462,0.008611,0.007013,False,1959
56,0.006573,0.009396,0.007957,False,1959
57,0.006951,0.010906,0.008889,False,1959
58,0.007436,0.011381,0.009361,False,1959
59,0.008097,0.01259,0.010276,False,1959
60,0.010384,0.014231,0.012245,False,1959
61,0.010124,0.014305,0.012145,False,1959
62,0.010722,0.016176,0.013352,False,1959
63,0.013371,0.017784,0.015483,False,1959
64,0.013911,0.021412,0.017466,False,1959
65,0.016569,0.023924,0.020036,False,1959
66,0.017711,0.024909,0.021093,False,1959
67,0.020639,0.028119,0.024132,False,1959
68,0.024126,0.031542,0.027568,False,1959
69,0.024715,0.035249,0.029572,False,1959
70,0.028659,0.03924,0.033531,False,1959
71,0.035825,0.044822,0.039975,False,1959
72,0.036883,0.048662,0.042314,False,1959
73,0.041838,0.052445,0.046725,False,1959
74,0.046736,0.058751,0.05226,False,1959
75,0.051917,0.063427,0.057163,False,1959
76,0.060053,0.0686,0.063934,False,1959
77,0.067542,0.083844,0.074955,False,1959
78,0.073716,0.085626,0.07912,False,1959
79,0.085425,0.09917,0.091636,False,1959
80,0.098533,0.105761,0.101783,False,1959
81,0.106358,0.12278,0.113782,False,1959
82,0.119082,0.132214,0.125045,False,1959
83,0.128528,0.14813,0.13732,False,1959
84,0.139427,0.159864,0.148488,False,1959
85,0.160614,0.180703,0.169465,False,1959
86,0.180703,0.203588,0.190684,False,1959
87,0.193756,0.220255,0.20519,False,1959
88,0.211688,0.253329,0.229259,False,1959
89,0.228459,0.268524,0.245211,False,1959
90,0.249341,0.277871,0.260967,False,1959
91,0.277611,0.336735,0.300809,False,1959
92,0.336429,0.325901,0.332428,False,1959
93,0.323446,0.336619,0.328493,False,1959
94,0.334372,0.413913,0.364109,False,1959
95,0.403967,0.460289,0.424603,False,1959
96,0.550042,0.319885,0.465215,False,1959
97,0.381597,0.686567,0.489045,False,1959
98,0.473318,0.456274,0.466859,False,1959
99,0.512195,0.910345,0.659847,False,1959
100,0.666667,0.295082,0.55102,False,1959
101,0.646154,0.6,0.628571,False,1959
102,0.55814,0.947368,0.677419,False,1959
103,0.521739,0.923077,0.666667,False,1959
104,0.9,6.0,1.142857,False,1959
105,0.6,,0.6,False,1959
106,0.0,,0.0,False,1959
107,,,,False,1959
108,,,,False,1959
109,,,,False,1959
110,,,,True,1959
0,0.014226,0.018926,0.016642,False,1960
1,0.001373,0.001457,0.001416,False,1960
2,0.000529,0.0008,0.000668,False,1960
3,0.000506,0.000734,0.000623,False,1960
4,0.000701,0.000804,0.000754,False,1960
5,0.000414,0.000727,0.000575,False,1960
6,0.000466,0.000458,0.000462,False,1960
7,0.00036,0.000662,0.000515,False,1960
8,0.000134,0.000381,0.000261,False,1960
9,0.000262,0.000317,0.00029,False,1960
10,0.000249,0.000353,0.000302,False,1960
11,0.000304,0.000209,0.000255,False,1960
12,0.00028,0.000299,0.00029,False,1960
13,0.000208,0.000472,0.000343,False,1960
14,0.000205,0.000554,0.000384,False,1960
15,0.000346,0.000566,0.000459,False,1960
16,0.000292,0.000838,0.000571,False,1960
17,0.000433,0.001052,0.000749,False,1960
18,0.000556,0.001037,0.000801,False,1960
19,0.000451,0.00098,0.00072,False,1960
20,0.000356,0.001126,0.000745,False,1960
21,0.000444,0.001079,0.000765,False,1960
22,0.000418,0.001227,0.000827,False,1960
23,0.000587,0.001127,0.000859,False,1960
24,0.000462,0.000786,0.000626,False,1960
25,0.000541,0.000965,0.000756,False,1960
26,0.000712,0.001163,0.00094,False,1960
27,0.000652,0.000894,0.000774,False,1960
28,0.000699,0.001316,0.001009,False,1960
29,0.000676,0.00132,0.000999,False,1960
30,0.000835,0.001068,0.000952,False,1960
31,0.000841,0.001301,0.001073,False,1960
32,0.000643,0.00127,0.000959,False,1960
33,0.001019,0.001519,0.001271,False,1960
34,0.000669,0.00156,0.001118,False,1960
35,0.000929,0.001578,0.001256,False,1960
36,0.001269,0.001742,0.001508,False,1960
