Year,Age,Female,Male,Total,OpenInterval
1875,59,0.022912,0.032272,0.027187,False
1875,60,0.024141,0.032267,0.027837,False
1875,61,0.02697,0.032833,0.029624,False
1875,62,0.029797,0.036397,0.032759,False
1875,63,0.03296,0.040241,0.036209,False
1875,64,0.034685,0.043223,0.038494,False
1875,65,0.033262,0.045703,0.038752,False
1875,66,0.041799,0.052047,0.046267,False
1875,67,0.046601,0.051681,0.04884,False
1875,68,0.049796,0.061415,0.054929,False
1875,69,0.055091,0.062987,0.058535,False
1875,70,0.057728,0.07839,0.066572,False
1875,71,0.062922,0.073951,0.067607,False
1875,72,0.063894,0.077736,0.069751,False
1875,73,0.07607,0.083006,0.078973,False
1875,74,0.095531,0.117878,0.104808,False
1875,75,0.088093,0.116801,0.099882,False
1875,76,0.100753,0.11834,0.107875,False
1875,77,0.113981,0.13342,0.121867,False
1875,78,0.130004,0.143953,0.135644,False
1875,79,0.128978,0.139172,0.133019,False
1875,80,0.158911,0.172186,0.16405,False
1875,81,0.163505,0.179633,0.169543,False
1875,82,0.159972,0.195523,0.172818,False
1875,83,0.198049,0.206951,0.201202,False
1875,84,0.206039,0.253422,0.222586,False
1875,85,0.239951,0.277285,0.252581,False
1875,86,0.255787,0.274351,0.261848,False
1875,87,0.289953,0.276409,0.285664,False
1875,88,0.285873,0.313035,0.294137,False
1875,89,0.4055,0.328864,0.383434,False
1875,90,0.316264,0.331965,0.320894,False
1875,91,0.347552,0.423788,0.372171,False
1875,92,0.339688,0.448496,0.374105,False
1875,93,0.394304,0.564103,0.437454,False
1875,94,0.336469,0.510566,0.372211,False
1875,95,0.397746,0.772922,0.47466,False
1875,96,0.544853,0.362869,0.500441,False
1875,97,0.421447,0.907582,0.536585,False
1875,98,0.403497,0.0,0.33604,False
1875,99,0.500695,0.0,0.415417,False
1875,100,0.394997,0.0,0.360794,False
1875,101,2.090592,,2.090592,False
1875,102,0.0,,0.0,False
1875,103,0.0,,0.0,False
1875,104,0.0,,0.0,False
1875,105,4.026846,,4.026846,False
1875,106,,,,False
1875,107,,,,False
1875,108,,,,False
1875,109,,,,False
1875,110,,,,True
1876,0,0.143541,0.167978,0.155968,False
1876,1,0.046163,0.047183,0.046679,False
1876,2,0.029311,0.0313,0.030317,False
1876,3,0.02313,0.02497,0.024063,False
1876,4,0.019136,0.020165,0.019658,False
1876,5,0.015018,0.01492,0.014968,False
1876,6,0.01266,0.011607,0.012128,False
1876,7,0.009679,0.009951,0.009816,False
1876,8,0.008773,0.008535,0.008653,False
1876,9,0.007527,0.007051,0.007286,False
1876,10,0.006139,0.006136,0.006138,False
1876,11,0.005208,0.005108,0.005158,False
1876,12,0.004132,0.004028,0.00408,False
1876,13,0.004283,0.003701,0.00399,False
1876,14,0.003919,0.003166,0.003541,False
1876,15,0.005135,0.004235,0.004683,False
1876,16,0.005068,0.004998,0.005033,False
1876,17,0.00517,0.004827,0.004998,False
1876,18,0.004424,0.005933,0.005179,False
1876,19,0.004554,0.005207,0.00488,False
1876,20,0.005207,0.006258,0.005734,False
1876,21,0.005939,0.006768,0.006355,False
1876,22,0.006272,0.007473,0.00687,False
1876,23,0.00598,0.007271,0.00662,False
1876,24,0.006661,0.007022,0.006839,False
1876,25,0.006623,0.007776,0.007188,False
1876,26,0.006452,0.007579,0.006999,False
1876,27,0.007728,0.008128,0.00792,False
1876,28,0.008124,0.007302,0.00773,False
1876,29,0.007382,0.006979,0.007189,False
1876,30,0.007178,0.00853,0.007822,False
1876,31,0.006752,0.007775,0.007238,False
1876,32,0.007737,0.008867,0.008275,False
1876,33,0.007246,0.00764,0.007432,False
1876,34,0.008686,0.008916,0.008794,False
1876,35,0.007061,0.008804,0.007886,False
1876,36,0.008315,0.009964,0.009096,False
1876,37,0.007903,0.009381,0.008598,False
1876,38,0.009431,0.009248,0.009344,False
1876,39,0.009479,0.010925,0.010166,False
1876,40,0.008868,0.011945,0.010325,False
1876,41,0.008738,0.010845,0.009737,False
1876,42,0.008999,0.011942,0.010398,False
1876,43,0.008495,0.012628,0.010471,False
1876,44,0.008865,0.01162,0.01018,False
1876,45,0.009516,0.013205,0.011267,False
1876,46,0.009221,0.01241,0.010731,False
1876,47,0.011036,0.013153,0.012034,False
1876,48,0.011024,0.012769,0.011848,False
1876,49,0.010137,0.014386,0.012144,False
1876,50,0.011409,0.014466,0.012849,False
1876,51,0.011937,0.015766,0.013741,False
1876,52,0.014037,0.01629,0.0151,False
1876,53,0.013659,0.019836,0.01656,False
1876,54,0.012724,0.020173,0.016227,False
1876,55,0.016096,0.023681,0.019666,False
1876,56,0.017206,0.022115,0.019495,False
1876,57,0.017433,0.023864,0.020425,False
1876,58,0.018842,0.025101,0.02173,False
1876,59,0.020071,0.027023,0.023256,False
1876,60,0.02384,0.030728,0.026974,False
1876,61,0.024523,0.029537,0.026796,False
1876,62,0.02649,0.030416,0.028263,False
1876,63,0.028346,0.03581,0.031684,False
1876,64,0.030113,0.036594,0.032993,False
1876,65,0.032792,0.040921,0.036403,False
1876,66,0.036614,0.04521,0.040387,False
1876,67,0.038566,0.05201,0.044396,False
1876,68,0.044315,0.051252,0.047357,False
1876,69,0.044811,0.060793,0.051833,False
1876,70,0.055892,0.068686,0.061429,False
1876,71,0.055285,0.06874,0.060998,False
1876,72,0.06071,0.07023,0.064728,False
1876,73,0.068162,0.082888,0.074356,False
1876,74,0.076866,0.088841,0.081841,False
1876,75,0.098093,0.105401,0.101096,False
1876,76,0.091909,0.104821,0.097161,False
1876,77,0.095549,0.10932,0.101074,False
1876,78,0.120803,0.143296,0.129837,False
1876,79,0.117376,0.151538,0.131038,False
1876,80,0.126761,0.164018,0.141366,False
1876,81,0.145321,0.167046,0.153615,False
1876,82,0.163438,0.18777,0.172414,False
1876,83,0.168992,0.218829,0.186638,False
1876,84,0.190274,0.248488,0.21034,False
1876,85,0.196012,0.254171,0.215656,False
1876,86,0.204851,0.291275,0.233121,False
1876,87,0.213721,0.270245,0.231666,False
1876,88,0.282909,0.334177,0.298814,False
1876,89,0.278662,0.278176,0.278514,False
1876,90,0.33102,0.357319,0.338628,False
1876,91,0.32605,0.372205,0.339209,False
1876,92,0.325836,0.465568,0.368835,False
1876,93,0.319697,0.337404,0.32495,False
1876,94,0.517385,0.688282,0.556467,False
1876,95,0.474326,0.587224,0.492567,False
1876,96,0.455878,0.45283,0.455304,False
1876,97,0.180469,0.843027,0.327877,False
1876,98,0.512733,0.0,0.409612,False
1876,99,0.309757,1.343785,0.503461,False
1876,100,0.504414,0.0,0.425532,False
1876,101,0.0,0.0,0.0,False
1876,102,0.0,,0.0,False
1876,103,0.0,,0.0,False
1876,104,0.0,,0.0,False
1876,105,0.0,,0.0,False
1876,106,,,,False
1876,107,,,,False
1876,108,,,,False
1876,109,,,,False
1876,110,,,,True
1877,0,0.125349,0.153295,0.139585,False
1877,1,0.045393,0.048011,0.046719,False
1877,2,0.031483,0.033939,0.032724,False
1877,3,0.024048,0.024931,0.024494,False
1877,4,0.019493,0.019079,0.019284,False
1877,5,0.015778,0.017166,0.016481,False
1877,6,0.013027,0.012722,0.012873,False
1877,7,0.010553,0.010973,0.010765,False
1877,8,0.007688,0.008665,0.008179,False
1877,9,0.007177,0.007609,0.007395,False
1877,10,0.005311,0.005904,0.005611,False
1877,11,0.004963,0.005564,0.005265,False
1877,12,0.004103,0.004231,0.004168,False
1877,13,0.004272,0.003789,0.004029,False
1877,14,0.003975,0.004068,0.004022,False
1877,15,0.004091,0.00286,0.003473,False
1877,16,0.003853,0.004404,0.004129,False
1877,17,0.004435,0.005192,0.004816,False
1877,18,0.00444,0.004386,0.004413,False
1877,19,0.004884,0.006183,0.005534,False
1877,20,0.005208,0.006358,0.005783,False
1877,21,0.004981,0.00647,0.005728,False
1877,22,0.005037,0.00669,0.005866,False
1877,23,0.004964,0.006632,0.005794,False
1877,24,0.006026,0.006266,0.006145,False
1877,25,0.006044,0.007203,0.006616,False
1877,26,0.006253,0.007336,0.006783,False
1877,27,0.006619,0.006778,0.006696,False
1877,28,0.007389,0.007223,0.007309,False
1877,29,0.00689,0.00623,0.006573,False
1877,30,0.006176,0.008229,0.007162,False
1877,31,0.007498,0.006774,0.007153,False
1877,32,0.006535,0.007422,0.006956,False
1877,33,0.007756,0.007931,0.007839,False
1877,34,0.006345,0.007649,0.006962,False
1877,35,0.008092,0.008159,0.008124,False
1877,36,0.008723,0.008355,0.008549,False
1877,37,0.008161,0.008513,0.008328,False
1877,38,0.00804,0.008538,0.008275,False
1877,39,0.008504,0.009361,0.008909,False
1877,40,0.007567,0.009564,0.008514,False
1877,41,0.007195,0.009103,0.008098,False
1877,42,0.00898,0.00983,0.009383,False
1877,43,0.008568,0.011898,0.010149,False
1877,44,0.008445,0.010374,0.009366,False
1877,45,0.008479,0.012514,0.010402,False
1877,46,0.009136,0.012052,0.010518,False
1877,47,0.008388,0.011782,0.009993,False
1877,48,0.010018,0.013199,0.011516,False
1877,49,0.009329,0.013832,0.011452,False
1877,50,0.010866,0.014375,0.01252,False
1877,51,0.010531,0.016215,0.013203,False
1877,52,0.011824,0.016217,0.01389,False
1877,53,0.013042,0.016347,0.014598,False
1877,54,0.013279,0.018214,0.015591,False
1877,55,0.013862,0.020091,0.016782,False
1877,56,0.014311,0.019519,0.016755,False
1877,57,0.015393,0.021299,0.01814,False
1877,58,0.019159,0.022642,0.020775,False
1877,59,0.019519,0.023616,0.021405,False
1877,60,0.021033,0.027566,0.024017,False
1877,61,0.022828,0.02868,0.025482,False
1877,62,0.024536,0.031184,0.027542,False
1877,63,0.024848,0.032731,0.028394,False
1877,64,0.028827,0.037612,0.03274,False
1877,65,0.030554,0.041645,0.035461,False
1877,66,0.040734,0.043673,0.042034,False
1877,67,0.039314,0.049193,0.043631,False
1877,68,0.038808,0.048509,0.04299,False
1877,69,0.047015,0.05227,0.049309,False
1877,70,0.0498,0.058817,0.053741,False
1877,71,0.053679,0.068999,0.060264,False
1877,72,0.058985,0.069591,0.063458,False
1877,73,0.062777,0.076369,0.068475,False
1877,74,0.069746,0.076154,0.072424,False
1877,75,0.079646,0.096206,0.086486,False
1877,76,0.098626,0.130039,0.111401,False
1877,77,0.102277,0.121261,0.109913,False
1877,78,0.097961,0.131995,0.111435,False
1877,79,0.114094,0.14494,0.126264,False
1877,80,0.129511,0.153973,0.139104,False
1877,81,0.133808,0.151705,0.140715,False
1877,82,0.150312,0.169327,0.15748,False
1877,83,0.164482,0.193855,0.175118,False
1877,84,0.171449,0.208846,0.184304,False
1877,85,0.201743,0.233154,0.212233,False
1877,86,0.215428,0.279453,0.236246,False
1877,87,0.226747,0.289996,0.246468,False
1877,88,0.260436,0.322754,0.279427,False
1877,89,0.266478,0.352866,0.292301,False
1877,90,0.324592,0.394142,0.34504,False
1877,91,0.375377,0.365191,0.372515,False
1877,92,0.334072,0.369205,0.343698,False
1877,93,0.264636,0.518623,0.337776,False
1877,94,0.359207,0.50209,0.398168,False
1877,95,0.418708,0.380335,0.410801,False
1877,96,0.541581,0.628711,0.554386,False
1877,97,0.551015,0.903452,0.60568,False
1877,98,0.794439,0.3621,0.70139,False
1877,99,1.050682,0.0,0.773347,False
1877,100,0.539084,0.0,0.425532,False
1877,101,0.806452,2.076125,1.012943,False
1877,102,1.339286,,1.339286,False
1877,103,,,,False
1877,104,0.0,,0.0,False
1877,105,3.97351,,3.97351,False
1877,106,,,,False
1877,107,,,,False
1877,108,,,,False
1877,109,,,,False
1877,110,,,,True
1878,0,0.132266,0.157965,0.145352,False
1878,1,0.044914,0.046127,0.045529,False
1878,2,0.029693,0.029841,0.029768,False
1878,3,0.023037,0.022667,0.02285,False
1878,4,0.017629,0.018074,0.017853,False
1878,5,0.01481,0.015573,0.015197,False
1878,6,0.011864,0.011742,0.011802,False
1878,7,0.010323,0.010961,0.010646,False
1878,8,0.009046,0.008538,0.008789,False
1878,9,0.00751,0.00691,0.007208,False
1878,10,0.005555,0.00597,0.005764,False
1878,11,0.005512,0.004685,0.005094,False
1878,12,0.004861,0.003795,0.004325,False
1878,13,0.004834,0.003999,0.004415,False
1878,14,0.004564,0.003596,0.004077,False
1878,15,0.004706,0.003637,0.004167,False
1878,16,0.004611,0.003994,0.004301,False
1878,17,0.004942,0.004878,0.00491,False
1878,18,0.004777,0.005422,0.005103,False
1878,19,0.005132,0.005223,0.005178,False
1878,20,0.005552,0.005736,0.005644,False
1878,21,0.004735,0.006658,0.005695,False
1878,22,0.005211,0.006697,0.005956,False
1878,23,0.00526,0.006518,0.00589,False
1878,24,0.005877,0.00606,0.005968,False
1878,25,0.005839,0.006633,0.006232,False
1878,26,0.005911,0.006354,0.00613,False
1878,27,0.005484,0.006834,0.006145,False
1878,28,0.005889,0.007829,0.00683,False
1878,29,0.005895,0.005946,0.00592,False
1878,30,0.006638,0.007663,0.00713,False
1878,31,0.007912,0.006546,0.007255,False
1878,32,0.006036,0.006559,0.006286,False
1878,33,0.006449,0.007294,0.00685,False
1878,34,0.007143,0.006882,0.007019,False
1878,35,0.006974,0.007939,0.007431,False
1878,36,0.007603,0.007247,0.007435,False
1878,37,0.006921,0.008228,0.007539,False
1878,38,0.007609,0.007414,0.007516,False
1878,39,0.008224,0.007742,0.007997,False
1878,40,0.007521,0.008096,0.007793,False
1878,41,0.008796,0.009481,0.009121,False
1878,42,0.007472,0.009351,0.008361,False
1878,43,0.008446,0.010933,0.009623,False
1878,44,0.007592,0.008946,0.008234,False
1878,45,0.00855,0.010903,0.009672,False
1878,46,0.008385,0.010118,0.00921,False
1878,47,0.009973,0.011114,0.010513,False
1878,48,0.009582,0.011338,0.010411,False
1878,49,0.010152,0.014827,0.012349,False
1878,50,0.009595,0.013299,0.011337,False
1878,51,0.009781,0.012511,0.011066,False
1878,52,0.011321,0.014093,0.012621,False
1878,53,0.011182,0.01577,0.013336,False
1878,54,0.013332,0.017285,0.015189,False
1878,55,0.013284,0.016898,0.014973,False
1878,56,0.01446,0.018526,0.016362,False
1878,57,0.016525,0.018901,0.017638,False
1878,58,0.014696,0.020593,0.017432,False
1878,59,0.017547,0.022707,0.019936,False
1878,60,0.018725,0.022542,0.020478,False
1878,61,0.020673,0.02481,0.022558,False
1878,62,0.02299,0.026598,0.024622,False
1878,63,0.027118,0.030174,0.028497,False
1878,64,0.026595,0.03192,0.028983,False
1878,65,0.031546,0.034779,0.032981,False
1878,66,0.029214,0.041188,0.03449,False
1878,67,0.038652,0.040938,0.03966,False
1878,68,0.037782,0.041873,0.039563,False
1878,69,0.03708,0.048095,0.041806,False
1878,70,0.046889,0.057762,0.051613,False
1878,71,0.050991,0.056247,0.053276,False
1878,72,0.060369,0.064773,0.062252,False
1878,73,0.060603,0.069597,0.064374,False
1878,74,0.072317,0.077398,0.074436,False
1878,75,0.075422,0.090283,0.081597,False
1878,76,0.085932,0.089416,0.087358,False
1878,77,0.104208,0.131231,0.115062,False
1878,78,0.104349,0.124149,0.112194,False
1878,79,0.112306,0.131181,0.119664,False
1878,80,0.127393,0.144343,0.134015,False
1878,81,0.13341,0.153097,0.141042,False
1878,82,0.147435,0.174143,0.157613,False
1878,83,0.151327,0.190251,0.165747,False
1878,84,0.190556,0.217295,0.200036,False
1878,85,0.19599,0.238531,0.210257,False
1878,86,0.178972,0.23785,0.197993,False
1878,87,0.227963,0.27463,0.242543,False
1878,88,0.268146,0.317279,0.282868,False
1878,89,0.297304,0.373569,0.319465,False
1878,90,0.322146,0.292561,0.313651,False
1878,91,0.270498,0.305537,0.280733,False
1878,92,0.344521,0.403292,0.360651,False
1878,93,0.34771,0.525927,0.392014,False
1878,94,0.476859,0.25894,0.418129,False
1878,95,0.427312,0.792561,0.526152,False
1878,96,0.469049,0.362647,0.450193,False
1878,97,0.420926,0.882353,0.476274,False
1878,98,0.814526,0.0,0.687482,False
1878,99,0.220994,0.995025,0.459067,False
1878,100,1.505017,0.0,0.93216,False
1878,101,0.572519,2.105263,0.900225,False
1878,102,0.0,,0.0,False
1878,103,0.0,,0.0,False
1878,104,,,,False
1878,105,,,,False
1878,106,,,,False
1878,107,,,,False
1878,108,,,,False
1878,109,,,,False
1878,110,,,,True
1879,0,0.112261,0.1347,0.123682,False
1879,1,0.03609,0.039525,0.037832,False
1879,2,0.024928,0.027143,0.02605,False
1879,3,0.01914,0.018869,0.019003,False
1879,4,0.015553,0.015537,0.015545,False
1879,5,0.012501,0.012432,0.012466,False
1879,6,0.010752,0.009536,0.010136,False
1879,7,0.008549,0.009137,0.008847,False
1879,8,0.008064,0.007861,0.007961,False
1879,9,0.006754,0.006266,0.006508,False
1879,10,0.005391,0.005644,0.005518,False
1879,11,0.00528,0.004705,0.00499,False
1879,12,0.004697,0.004282,0.004487,False
1879,13,0.004028,0.00373,0.003878,False
1879,14,0.003576,0.002761,0.003167,False
1879,15,0.004485,0.003424,0.003951,False
1879,16,0.004435,0.003677,0.004052,False
1879,17,0.004536,0.003771,0.004151,False
1879,18,0.004348,0.005054,0.004703,False
1879,19,0.004085,0.004993,0.004543,False
1879,20,0.004435,0.006627,0.005537,False
1879,21,0.004888,0.005532,0.00521,False
1879,22,0.004264,0.005542,0.004901,False
1879,23,0.005323,0.005873,0.005598,False
1879,24,0.005315,0.006861,0.006088,False
1879,25,0.005305,0.006349,0.005823,False
1879,26,0.006207,0.00608,0.006145,False
1879,27,0.00569,0.007022,0.006346,False
1879,28,0.0067,0.007441,0.007062,False
1879,29,0.006583,0.005534,0.006075,False
1879,30,0.006325,0.006489,0.006404,False
1879,31,0.006467,0.007385,0.006907,False
1879,32,0.00639,0.008311,0.007312,False
1879,33,0.00581,0.006473,0.006126,False
1879,34,0.006805,0.006812,0.006808,False
1879,35,0.007276,0.006686,0.006996,False
1879,36,0.007073,0.007628,0.007335,False
1879,37,0.007144,0.008344,0.007708,False
1879,38,0.006695,0.008864,0.00772,False
1879,39,0.008737,0.008459,0.008605,False
1879,40,0.008223,0.008123,0.008176,False
1879,41,0.008888,0.008305,0.008613,False
1879,42,0.008382,0.009789,0.009048,False
1879,43,0.008458,0.009164,0.008792,False
1879,44,0.007726,0.010322,0.008953,False
1879,45,0.008312,0.010493,0.009345,False
1879,46,0.009136,0.009913,0.009506,False
1879,47,0.0083,0.010698,0.00944,False
1879,48,0.009227,0.012003,0.010539,False
1879,49,0.009964,0.01207,0.010957,False
1879,50,0.01124,0.014616,0.012824,False
1879,51,0.010183,0.013637,0.011805,False
1879,52,0.01028,0.014203,0.012123,False
1879,53,0.013401,0.016282,0.01475,False
1879,54,0.013666,0.016029,0.014773,False
1879,55,0.012921,0.017824,0.015221,False
1879,56,0.01373,0.018583,0.015993,False
1879,57,0.016745,0.018354,0.017497,False
1879,58,0.016605,0.021712,0.018991,False
1879,59,0.016719,0.023243,0.019737,False
1879,60,0.01998,0.0233,0.021513,False
1879,61,0.020655,0.025115,0.022698,False
1879,62,0.024298,0.027006,0.025529,False
1879,63,0.025823,0.032776,0.028962,False
1879,64,0.029649,0.029111,0.029407,False
1879,65,0.030455,0.037138,0.033446,False
1879,66,0.033777,0.039692,0.03639,False
1879,67,0.037507,0.046172,0.041309,False
1879,68,0.038845,0.045765,0.041887,False
1879,69,0.041963,0.050402,0.045622,False
1879,70,0.048936,0.053566,0.050912,False
1879,71,0.052767,0.064536,0.057858,False
1879,72,0.055426,0.070726,0.062044,False
1879,73,0.064669,0.075583,0.069308,False
1879,74,0.07476,0.08324,0.078297,False
1879,75,0.077555,0.082515,0.079613,False
1879,76,0.08626,0.09359,0.089292,False
1879,77,0.09176,0.103395,0.096489,False
1879,78,0.121233,0.140432,0.128848,False
1879,79,0.113634,0.150493,0.128029,False
1879,80,0.119364,0.142687,0.128368,False
1879,81,0.12968,0.167899,0.144392,False
1879,82,0.143101,0.189929,0.160898,False
1879,83,0.171484,0.189623,0.178256,False
1879,84,0.171762,0.192098,0.179175,False
1879,85,0.179851,0.24013,0.200735,False
1879,86,0.212413,0.214149,0.212977,False
1879,87,0.223031,0.279146,0.240682,False
1879,88,0.268685,0.273822,0.270244,False
1879,89,0.323437,0.324139,0.323642,False
1879,90,0.308479,0.452058,0.348717,False
1879,91,0.308392,0.307352,0.308103,False
1879,92,0.251949,0.363833,0.283836,False
1879,93,0.387966,0.433012,0.399436,False
1879,94,0.356056,0.511577,0.392532,False
1879,95,0.471966,0.646805,0.516895,False
1879,96,0.477795,0.539704,0.49289,False
1879,97,0.960905,0.664452,0.910176,False
1879,98,0.110335,0.985222,0.198446,False
1879,99,0.827643,0.0,0.705303,False
1879,100,1.168452,0.0,0.619835,False
1879,101,0.0,1.421801,0.817439,False
1879,102,0.802139,,0.802139,False
1879,103,2.702703,,2.702703,False
1879,104,,,,False
1879,105,,,,False
1879,106,,,,False
1879,107,,,,False
1879,108,,,,False
1879,109,,,,False
1879,110,,,,True
1880,0,0.116951,0.14213,0.129732,False
1880,1,0.037944,0.041471,0.03973,False
1880,2,0.026086,0.02635,0.02622,False
1880,3,0.019077,0.020264,0.019678,False
1880,4,0.016334,0.014992,0.015656,False
1880,5,0.011839,0.01239,0.012117,False
